date_from;date_to;User_ID;session_ID;Synthetic_3_6kW;Synthetic_7_2kW;Flex_3_6kW;Flex_7_2kW
23.12.2019 19:00;23.12.2019 20:00;AdO1-4;5319;NA;NA;3,6;7,2
23.12.2019 19:00;23.12.2019 20:00;SR2-1;5355;1,87;NA;1,73;7,2
23.12.2019 19:00;23.12.2019 20:00;AdA6-1;5362;NA;NA;3,6;7,2
23.12.2019 19:00;23.12.2019 20:00;NR1-2;5373;NA;NA;3,6;7,2
23.12.2019 19:00;23.12.2019 20:00;Share-22;5374;3,6;NA;NA;0,848
23.12.2019 19:00;23.12.2019 20:00;AdO1-2;5369;NA;NA;3,6;7,2
23.12.2019 19:00;23.12.2019 20:00;AsO10-1;5371;3,6;0,07;NA;7,13
23.12.2019 19:00;23.12.2019 20:00;Share-27;5365;0,04;NA;NA;NA
23.12.2019 20:00;23.12.2019 21:00;SR2-1;5355;NA;NA;3,6;7,2
23.12.2019 20:00;23.12.2019 21:00;Bl2-7;5375;NA;NA;3,6;7,2
23.12.2019 20:00;23.12.2019 21:00;AdO1-4;5319;NA;NA;3,6;7,2
23.12.2019 20:00;23.12.2019 21:00;AsO10-1;5371;2,29;NA;0,142;4,864
23.12.2019 20:00;23.12.2019 21:00;AsO2-1;5372;NA;NA;3,6;7,2
23.12.2019 20:00;23.12.2019 21:00;UT7-5;5368;NA;NA;3,6;7,2
23.12.2019 20:00;23.12.2019 21:00;UT15-1;5376;NA;NA;3,6;7,2
23.12.2019 20:00;23.12.2019 21:00;Share-36;5378;3,26;NA;0,34;7,2
23.12.2019 20:00;23.12.2019 21:00;UT1-1;5377;3,6;0,43;NA;6,77
23.12.2019 20:00;23.12.2019 21:00;AdA1-1;5379;3,6;7,2;NA;NA
23.12.2019 20:00;23.12.2019 21:00;Bl2-3;5366;3,31;NA;0,29;7,2
23.12.2019 20:00;23.12.2019 21:00;Share-25;5370;3,6;7,2;NA;NA
23.12.2019 20:00;23.12.2019 21:00;Ris-1;5367;3,6;NA;NA;NA
23.12.2019 20:00;23.12.2019 21:00;AsO8-3;5363;NA;NA;3,6;7,2
23.12.2019 20:00;23.12.2019 21:00;AsO4-1;5382;0,78;1,56;NA;NA
23.12.2019 20:00;23.12.2019 21:00;MS22-1;5364;3,6;7,2;NA;NA
23.12.2019 20:00;23.12.2019 21:00;UT7-2;5381;3,12;6,24;NA;NA
23.12.2019 20:00;23.12.2019 21:00;AdA6-1;5362;NA;NA;3,6;7,2
23.12.2019 20:00;23.12.2019 21:00;Share-22;5374;1,19;NA;NA;NA
23.12.2019 20:00;23.12.2019 21:00;AsO4-2;5346;NA;NA;3,6;7,2
23.12.2019 20:00;23.12.2019 21:00;MS1-2;5380;3,6;7,2;NA;NA
23.12.2019 20:00;23.12.2019 21:00;AsO8-4;5338;NA;NA;3,6;7,2
23.12.2019 20:00;23.12.2019 21:00;Bl2-6;5251;NA;NA;3,6;7,2
23.12.2019 20:00;23.12.2019 21:00;AdO1-2;5369;NA;NA;3,6;7,2
23.12.2019 20:00;23.12.2019 21:00;NR1-2;5373;NA;NA;3,6;7,2
23.12.2019 20:00;23.12.2019 21:00;Ris-2;5353;0,87;NA;NA;NA
23.12.2019 21:00;23.12.2019 22:00;AdO1-4;5319;NA;NA;3,6;7,2
23.12.2019 21:00;23.12.2019 22:00;Ris-1;5367;1,58;NA;NA;NA
23.12.2019 21:00;23.12.2019 22:00;Share-25;5370;3,6;6,01;NA;1,19
23.12.2019 21:00;23.12.2019 22:00;AsO4-1;5382;3,6;7,03;NA;0,17
23.12.2019 21:00;23.12.2019 22:00;AsO8-4;5338;NA;NA;3,6;7,2
23.12.2019 21:00;23.12.2019 22:00;AsO8-3;5363;NA;NA;3,6;7,2
23.12.2019 21:00;23.12.2019 22:00;AdO1-2;5369;NA;NA;3,6;7,2
23.12.2019 21:00;23.12.2019 22:00;Bl2-7;5375;NA;NA;3,6;7,2
23.12.2019 21:00;23.12.2019 22:00;Bl2-3;5366;NA;NA;3,6;7,2
23.12.2019 21:00;23.12.2019 22:00;AsO10-1;5384;0,06;0,12;NA;NA
23.12.2019 21:00;23.12.2019 22:00;AsO4-2;5346;NA;NA;3,6;7,2
23.12.2019 21:00;23.12.2019 22:00;SR2-1;5355;NA;NA;3,6;7,2
23.12.2019 21:00;23.12.2019 22:00;MS1-2;5380;3,6;3,55;NA;3,65
23.12.2019 21:00;23.12.2019 22:00;AdA6-1;5362;NA;NA;3,6;7,2
23.12.2019 21:00;23.12.2019 22:00;NR1-2;5373;NA;NA;3,6;7,2
23.12.2019 21:00;23.12.2019 22:00;UT15-1;5376;NA;NA;3,6;7,2
23.12.2019 21:00;23.12.2019 22:00;UT1-1;5377;3,55;NA;NA;6,628
23.12.2019 21:00;23.12.2019 22:00;AdA1-1;5379;3,6;0,84;NA;2,644
23.12.2019 21:00;23.12.2019 22:00;Share-36;5378;NA;NA;3,6;7,2
23.12.2019 21:00;23.12.2019 22:00;UT7-5;5368;NA;NA;3,6;7,2
23.12.2019 21:00;23.12.2019 22:00;MS22-1;5364;3,6;0,93;NA;6,27
23.12.2019 21:00;23.12.2019 22:00;UT7-2;5381;3,6;1,6;NA;5,6
23.12.2019 21:00;23.12.2019 22:00;Bl2-8;5383;2,1;3,39;NA;0,49
23.12.2019 21:00;23.12.2019 22:00;Bl2-6;5251;NA;NA;3,6;7,2
23.12.2019 21:00;23.12.2019 22:00;AsO2-1;5372;NA;NA;3,6;7,2
23.12.2019 22:00;23.12.2019 23:00;Share-25;5370;3,6;NA;NA;7,2
23.12.2019 22:00;23.12.2019 23:00;Share-36;5378;NA;NA;3,071;6,142
23.12.2019 22:00;23.12.2019 23:00;UT15-1;5376;NA;NA;3,6;7,2
23.12.2019 22:00;23.12.2019 23:00;AsO4-2;5346;NA;NA;3,6;7,2
23.12.2019 22:00;23.12.2019 23:00;AsO2-1;5372;NA;NA;3,6;7,2
23.12.2019 22:00;23.12.2019 23:00;AdO1-2;5369;NA;NA;3,6;7,2
23.12.2019 22:00;23.12.2019 23:00;AsO10-1;5384;3,6;6,97;NA;0,23
23.12.2019 22:00;23.12.2019 23:00;AdO1-4;5319;NA;NA;3,6;7,2
23.12.2019 22:00;23.12.2019 23:00;Bl2-7;5375;NA;NA;3,6;7,2
23.12.2019 22:00;23.12.2019 23:00;Bl2-6;5251;NA;NA;3,6;7,2
23.12.2019 22:00;23.12.2019 23:00;AsO8-3;5363;NA;NA;3,6;7,2
23.12.2019 22:00;23.12.2019 23:00;AsO8-4;5338;NA;NA;3,6;7,2
23.12.2019 22:00;23.12.2019 23:00;AsO4-1;5382;3,6;NA;NA;7,2
23.12.2019 22:00;23.12.2019 23:00;NR1-2;5373;NA;NA;3,6;7,2
23.12.2019 22:00;23.12.2019 23:00;MS22-1;5364;3,6;NA;NA;7,2
23.12.2019 22:00;23.12.2019 23:00;MS1-2;5380;3,6;NA;NA;7,2
23.12.2019 22:00;23.12.2019 23:00;AdA1-1;5379;3,6;NA;NA;NA
23.12.2019 22:00;23.12.2019 23:00;Bl2-3;5366;NA;NA;3,6;7,2
23.12.2019 22:00;23.12.2019 23:00;Bl2-8;5383;1,29;NA;NA;NA
23.12.2019 22:00;23.12.2019 23:00;UT7-5;5368;NA;NA;3,6;7,2
23.12.2019 22:00;23.12.2019 23:00;UT7-2;5381;1,12;NA;2,48;7,2
23.12.2019 22:00;23.12.2019 23:00;AdA6-1;5362;NA;NA;3,6;7,2
23.12.2019 22:00;23.12.2019 23:00;SR2-1;5355;NA;NA;3,6;7,2
23.12.2019 23:00;24.12.2019 00:00;Bl2-6;5251;NA;NA;3,6;7,2
23.12.2019 23:00;24.12.2019 00:00;UT7-5;5368;NA;NA;3,6;7,2
23.12.2019 23:00;24.12.2019 00:00;Bl2-3;5366;NA;NA;3,6;7,2
23.12.2019 23:00;24.12.2019 00:00;MS22-1;5364;3,6;NA;NA;7,2
23.12.2019 23:00;24.12.2019 00:00;AdO1-4;5319;NA;NA;3,6;7,2
23.12.2019 23:00;24.12.2019 00:00;AsO4-1;5382;0,61;NA;2,99;7,2
23.12.2019 23:00;24.12.2019 00:00;AsO10-1;5384;3,43;NA;0,17;7,2
23.12.2019 23:00;24.12.2019 00:00;SR2-1;5355;NA;NA;3,6;7,2
23.12.2019 23:00;24.12.2019 00:00;Share-25;5370;3,6;NA;NA;7,2
23.12.2019 23:00;24.12.2019 00:00;AsO4-2;5346;NA;NA;3,6;7,2
23.12.2019 23:00;24.12.2019 00:00;AdA1-1;5379;0,3;NA;NA;NA
23.12.2019 23:00;24.12.2019 00:00;Bl2-8;5385;1,14;2,28;NA;NA
23.12.2019 23:00;24.12.2019 00:00;AsO8-3;5363;NA;NA;3,6;7,2
23.12.2019 23:00;24.12.2019 00:00;AdO1-2;5369;NA;NA;3,6;7,2
23.12.2019 23:00;24.12.2019 00:00;AsO2-1;5372;NA;NA;3,6;7,2
23.12.2019 23:00;24.12.2019 00:00;AsO8-4;5338;NA;NA;3,6;7,2
23.12.2019 23:00;24.12.2019 00:00;Bl2-7;5375;NA;NA;3,6;7,2
23.12.2019 23:00;24.12.2019 00:00;UT7-2;5381;NA;NA;3,6;7,2
23.12.2019 23:00;24.12.2019 00:00;MS1-2;5380;2,53;NA;1,07;7,2
23.12.2019 23:00;24.12.2019 00:00;UT15-1;5376;NA;NA;3,6;7,2
23.12.2019 23:00;24.12.2019 00:00;NR1-2;5373;NA;NA;3,6;7,2
23.12.2019 23:00;24.12.2019 00:00;AdA6-1;5362;NA;NA;3,6;7,2
24.12.2019 00:00;24.12.2019 01:00;AsO8-3;5363;NA;NA;3,6;7,2
24.12.2019 00:00;24.12.2019 01:00;UT7-5;5368;NA;NA;3,6;7,2
24.12.2019 00:00;24.12.2019 01:00;Bl2-7;5375;NA;NA;3,6;7,2
24.12.2019 00:00;24.12.2019 01:00;MS1-2;5380;NA;NA;3,6;7,2
24.12.2019 00:00;24.12.2019 01:00;Bl2-8;5385;3,6;7,2;NA;NA
24.12.2019 00:00;24.12.2019 01:00;AdA6-1;5362;NA;NA;3,6;7,2
24.12.2019 00:00;24.12.2019 01:00;UT15-1;5376;NA;NA;3,6;7,2
24.12.2019 00:00;24.12.2019 01:00;MS22-1;5364;3,6;NA;NA;7,2
24.12.2019 00:00;24.12.2019 01:00;AdO1-2;5369;NA;NA;3,6;7,2
24.12.2019 00:00;24.12.2019 01:00;AsO4-1;5382;NA;NA;3,6;7,2
24.12.2019 00:00;24.12.2019 01:00;AdO1-4;5319;NA;NA;3,6;7,2
24.12.2019 00:00;24.12.2019 01:00;Share-25;5370;3,6;NA;NA;7,2
24.12.2019 00:00;24.12.2019 01:00;AsO8-4;5338;NA;NA;3,6;7,2
24.12.2019 00:00;24.12.2019 01:00;AsO2-1;5372;NA;NA;3,6;7,2
24.12.2019 00:00;24.12.2019 01:00;UT7-2;5381;NA;NA;3,6;7,2
24.12.2019 00:00;24.12.2019 01:00;AsO4-2;5346;NA;NA;3,6;7,2
24.12.2019 00:00;24.12.2019 01:00;AsO10-1;5384;NA;NA;3,6;7,2
24.12.2019 00:00;24.12.2019 01:00;NR1-2;5373;NA;NA;3,6;7,2
24.12.2019 00:00;24.12.2019 01:00;Bl2-3;5366;NA;NA;3,6;7,2
24.12.2019 00:00;24.12.2019 01:00;Bl2-6;5251;NA;NA;3,6;7,2
24.12.2019 00:00;24.12.2019 01:00;SR2-1;5355;NA;NA;3,6;7,2
24.12.2019 01:00;24.12.2019 02:00;Bl2-7;5375;NA;NA;3,6;7,2
24.12.2019 01:00;24.12.2019 02:00;AsO8-4;5338;NA;NA;3,6;7,2
24.12.2019 01:00;24.12.2019 02:00;Share-25;5370;3,6;NA;NA;7,2
24.12.2019 01:00;24.12.2019 02:00;SR2-1;5355;NA;NA;3,6;7,2
24.12.2019 01:00;24.12.2019 02:00;AdO1-4;5319;NA;NA;3,6;7,2
24.12.2019 01:00;24.12.2019 02:00;AdA6-1;5362;NA;NA;3,6;7,2
24.12.2019 01:00;24.12.2019 02:00;AsO8-3;5363;NA;NA;3,6;7,2
24.12.2019 01:00;24.12.2019 02:00;UT7-5;5368;NA;NA;3,6;7,2
24.12.2019 01:00;24.12.2019 02:00;UT15-1;5376;NA;NA;3,6;7,2
24.12.2019 01:00;24.12.2019 02:00;Bl2-8;5385;3,6;3,05;NA;4,15
24.12.2019 01:00;24.12.2019 02:00;AsO4-2;5346;NA;NA;3,6;7,2
24.12.2019 01:00;24.12.2019 02:00;Bl2-6;5251;NA;NA;3,6;7,2
24.12.2019 01:00;24.12.2019 02:00;Bl2-3;5366;NA;NA;3,6;7,2
24.12.2019 01:00;24.12.2019 02:00;MS22-1;5364;3,6;NA;NA;7,2
24.12.2019 01:00;24.12.2019 02:00;AsO10-1;5384;NA;NA;3,6;7,2
24.12.2019 01:00;24.12.2019 02:00;MS1-2;5380;NA;NA;3,6;7,2
24.12.2019 01:00;24.12.2019 02:00;NR1-2;5373;NA;NA;3,6;7,2
24.12.2019 01:00;24.12.2019 02:00;AsO4-1;5382;NA;NA;3,6;7,2
24.12.2019 01:00;24.12.2019 02:00;UT7-2;5381;NA;NA;3,6;7,2
24.12.2019 01:00;24.12.2019 02:00;AdO1-2;5369;NA;NA;3,6;7,2
24.12.2019 01:00;24.12.2019 02:00;AsO2-1;5372;NA;NA;3,6;7,2
24.12.2019 02:00;24.12.2019 03:00;AsO8-4;5338;NA;NA;3,6;7,2
24.12.2019 02:00;24.12.2019 03:00;UT7-5;5368;NA;NA;3,6;7,2
24.12.2019 02:00;24.12.2019 03:00;AsO2-1;5372;NA;NA;3,6;7,2
24.12.2019 02:00;24.12.2019 03:00;AdO1-2;5369;NA;NA;3,6;7,2
24.12.2019 02:00;24.12.2019 03:00;SR2-1;5355;NA;NA;3,6;7,2
24.12.2019 02:00;24.12.2019 03:00;Share-20;5386;2,94;5,88;NA;NA
24.12.2019 02:00;24.12.2019 03:00;NR1-2;5373;NA;NA;3,6;7,2
24.12.2019 02:00;24.12.2019 03:00;Bl2-7;5375;NA;NA;3,6;7,2
24.12.2019 02:00;24.12.2019 03:00;Bl2-6;5251;NA;NA;3,6;7,2
24.12.2019 02:00;24.12.2019 03:00;UT7-2;5381;NA;NA;3,6;7,2
24.12.2019 02:00;24.12.2019 03:00;AsO4-2;5346;NA;NA;3,6;7,2
24.12.2019 02:00;24.12.2019 03:00;Bl2-8;5385;3,6;NA;NA;7,2
24.12.2019 02:00;24.12.2019 03:00;MS1-2;5380;NA;NA;3,6;7,2
24.12.2019 02:00;24.12.2019 03:00;AsO4-1;5382;NA;NA;3,6;7,2
24.12.2019 02:00;24.12.2019 03:00;MS22-1;5364;0,33;NA;3,27;7,2
24.12.2019 02:00;24.12.2019 03:00;AdO1-4;5319;NA;NA;3,6;7,2
24.12.2019 02:00;24.12.2019 03:00;UT15-1;5376;NA;NA;3,6;7,2
24.12.2019 02:00;24.12.2019 03:00;Bl2-3;5366;NA;NA;3,6;7,2
24.12.2019 02:00;24.12.2019 03:00;AsO10-1;5384;NA;NA;3,6;7,2
24.12.2019 02:00;24.12.2019 03:00;AdA6-1;5362;NA;NA;3,6;7,2
24.12.2019 02:00;24.12.2019 03:00;AsO8-3;5363;NA;NA;3,6;7,2
24.12.2019 02:00;24.12.2019 03:00;Share-25;5370;2,05;NA;1,55;7,2
24.12.2019 03:00;24.12.2019 04:00;AsO2-1;5372;NA;NA;3,6;7,2
24.12.2019 03:00;24.12.2019 04:00;UT7-2;5381;NA;NA;3,6;7,2
24.12.2019 03:00;24.12.2019 04:00;SR2-1;5355;NA;NA;3,6;7,2
24.12.2019 03:00;24.12.2019 04:00;Bl2-8;5385;0,59;NA;3,01;7,2
24.12.2019 03:00;24.12.2019 04:00;UT15-1;5376;NA;NA;3,6;7,2
24.12.2019 03:00;24.12.2019 04:00;MS1-2;5380;NA;NA;3,6;7,2
24.12.2019 03:00;24.12.2019 04:00;AdO1-4;5319;NA;NA;3,6;7,2
24.12.2019 03:00;24.12.2019 04:00;Bl2-7;5375;NA;NA;3,6;7,2
24.12.2019 03:00;24.12.2019 04:00;Bl2-3;5366;NA;NA;3,6;7,2
24.12.2019 03:00;24.12.2019 04:00;MS22-1;5364;NA;NA;3,6;7,2
24.12.2019 03:00;24.12.2019 04:00;AsO4-2;5346;NA;NA;3,6;7,2
24.12.2019 03:00;24.12.2019 04:00;AdA6-1;5362;NA;NA;3,6;7,2
24.12.2019 03:00;24.12.2019 04:00;Bl2-6;5251;NA;NA;3,6;7,2
24.12.2019 03:00;24.12.2019 04:00;UT7-5;5368;NA;NA;3,6;7,2
24.12.2019 03:00;24.12.2019 04:00;AsO4-1;5382;NA;NA;3,6;7,2
24.12.2019 03:00;24.12.2019 04:00;AsO10-1;5384;NA;NA;3,6;7,2
24.12.2019 03:00;24.12.2019 04:00;Share-20;5386;3,6;7,2;NA;NA
24.12.2019 03:00;24.12.2019 04:00;AdO1-2;5369;NA;NA;3,6;7,2
24.12.2019 03:00;24.12.2019 04:00;Share-25;5370;NA;NA;3,6;7,2
24.12.2019 03:00;24.12.2019 04:00;AsO8-4;5338;NA;NA;3,6;7,2
24.12.2019 03:00;24.12.2019 04:00;NR1-2;5373;NA;NA;3,6;7,2
24.12.2019 03:00;24.12.2019 04:00;AsO8-3;5363;NA;NA;3,6;7,2
24.12.2019 04:00;24.12.2019 05:00;AdA6-1;5362;NA;NA;3,6;7,2
24.12.2019 04:00;24.12.2019 05:00;Bl2-8;5385;NA;NA;3,6;7,2
24.12.2019 04:00;24.12.2019 05:00;MS1-2;5380;NA;NA;3,6;7,2
24.12.2019 04:00;24.12.2019 05:00;Share-25;5370;NA;NA;3,6;7,2
24.12.2019 04:00;24.12.2019 05:00;Share-20;5386;3,6;3,1;NA;4,1
24.12.2019 04:00;24.12.2019 05:00;NR1-2;5373;NA;NA;3,6;7,2
24.12.2019 04:00;24.12.2019 05:00;Bl2-7;5375;NA;NA;3,6;7,2
24.12.2019 04:00;24.12.2019 05:00;UT7-2;5381;NA;NA;3,6;7,2
24.12.2019 04:00;24.12.2019 05:00;Bl2-6;5251;NA;NA;3,6;7,2
24.12.2019 04:00;24.12.2019 05:00;Bl2-3;5366;NA;NA;3,6;7,2
24.12.2019 04:00;24.12.2019 05:00;AsO10-1;5384;NA;NA;3,6;7,2
24.12.2019 04:00;24.12.2019 05:00;AsO8-4;5338;NA;NA;3,6;7,2
24.12.2019 04:00;24.12.2019 05:00;AdO1-2;5369;NA;NA;3,6;7,2
24.12.2019 04:00;24.12.2019 05:00;SR2-1;5355;NA;NA;3,6;7,2
24.12.2019 04:00;24.12.2019 05:00;AsO4-1;5382;NA;NA;3,6;7,2
24.12.2019 04:00;24.12.2019 05:00;AdO1-4;5319;NA;NA;3,6;7,2
24.12.2019 04:00;24.12.2019 05:00;MS22-1;5364;NA;NA;3,6;7,2
24.12.2019 04:00;24.12.2019 05:00;AsO4-2;5346;NA;NA;3,6;7,2
24.12.2019 04:00;24.12.2019 05:00;AsO2-1;5372;NA;NA;3,6;7,2
24.12.2019 04:00;24.12.2019 05:00;UT7-5;5368;NA;NA;3,6;7,2
24.12.2019 04:00;24.12.2019 05:00;AsO8-3;5363;NA;NA;3,6;7,2
24.12.2019 04:00;24.12.2019 05:00;UT15-1;5376;NA;NA;3,6;7,2
24.12.2019 05:00;24.12.2019 06:00;Bl2-3;5366;NA;NA;3,6;7,2
24.12.2019 05:00;24.12.2019 06:00;UT7-2;5381;NA;NA;3,6;7,2
24.12.2019 05:00;24.12.2019 06:00;AdA6-1;5362;NA;NA;3,6;7,2
24.12.2019 05:00;24.12.2019 06:00;AsO8-4;5338;NA;NA;3,6;7,2
24.12.2019 05:00;24.12.2019 06:00;AdO1-2;5369;NA;NA;3,6;7,2
24.12.2019 05:00;24.12.2019 06:00;MS22-1;5364;NA;NA;3,6;7,2
24.12.2019 05:00;24.12.2019 06:00;AsO2-1;5372;NA;NA;3,6;7,2
24.12.2019 05:00;24.12.2019 06:00;NR1-2;5373;NA;NA;3,6;7,2
24.12.2019 05:00;24.12.2019 06:00;Bl2-8;5385;NA;NA;3,6;7,2
24.12.2019 05:00;24.12.2019 06:00;UT15-1;5376;NA;NA;3,6;7,2
24.12.2019 05:00;24.12.2019 06:00;MS1-2;5380;NA;NA;3,6;7,2
24.12.2019 05:00;24.12.2019 06:00;AsO4-1;5382;NA;NA;3,6;7,2
24.12.2019 05:00;24.12.2019 06:00;SR2-1;5355;NA;NA;3,6;7,2
24.12.2019 05:00;24.12.2019 06:00;AsO4-2;5346;NA;NA;3,6;7,2
24.12.2019 05:00;24.12.2019 06:00;AsO8-3;5363;NA;NA;3,6;7,2
24.12.2019 05:00;24.12.2019 06:00;AdO1-4;5319;NA;NA;3,6;7,2
24.12.2019 05:00;24.12.2019 06:00;UT7-5;5368;NA;NA;3,6;7,2
24.12.2019 05:00;24.12.2019 06:00;Bl2-7;5375;NA;NA;3,6;7,2
24.12.2019 05:00;24.12.2019 06:00;AsO10-1;5384;NA;NA;3,6;7,2
24.12.2019 05:00;24.12.2019 06:00;Bl2-6;5251;NA;NA;3,6;7,2
24.12.2019 05:00;24.12.2019 06:00;Share-25;5370;NA;NA;3,6;7,2
24.12.2019 05:00;24.12.2019 06:00;Share-20;5386;3,6;NA;NA;7,2
24.12.2019 06:00;24.12.2019 07:00;AdA6-1;5362;NA;NA;3,6;7,2
24.12.2019 06:00;24.12.2019 07:00;NR1-2;5373;NA;NA;3,6;7,2
24.12.2019 06:00;24.12.2019 07:00;Bl2-7;5375;NA;NA;3,6;7,2
24.12.2019 06:00;24.12.2019 07:00;Bl2-6;5251;NA;NA;3,6;7,2
24.12.2019 06:00;24.12.2019 07:00;UT7-5;5368;NA;NA;3,6;7,2
24.12.2019 06:00;24.12.2019 07:00;Bl2-8;5385;NA;NA;3,6;7,2
24.12.2019 06:00;24.12.2019 07:00;AsO4-1;5382;NA;NA;3,6;7,2
24.12.2019 06:00;24.12.2019 07:00;AsO10-1;5384;NA;NA;3,6;7,2
24.12.2019 06:00;24.12.2019 07:00;AdO1-4;5319;NA;NA;3,6;7,2
24.12.2019 06:00;24.12.2019 07:00;Share-20;5386;2,44;NA;1,16;7,2
24.12.2019 06:00;24.12.2019 07:00;SR2-1;5355;NA;NA;3,6;7,2
24.12.2019 06:00;24.12.2019 07:00;MS1-2;5380;NA;NA;3,6;7,2
24.12.2019 06:00;24.12.2019 07:00;AsO2-1;5372;NA;NA;3,6;7,2
24.12.2019 06:00;24.12.2019 07:00;Share-25;5370;NA;NA;3,6;7,2
24.12.2019 06:00;24.12.2019 07:00;Bl2-3;5366;NA;NA;3,6;7,2
24.12.2019 06:00;24.12.2019 07:00;MS22-1;5364;NA;NA;3,6;7,2
24.12.2019 06:00;24.12.2019 07:00;AsO8-3;5363;NA;NA;2,281;4,562
24.12.2019 06:00;24.12.2019 07:00;AsO8-4;5338;NA;NA;3,6;7,2
24.12.2019 06:00;24.12.2019 07:00;UT7-2;5381;NA;NA;3,6;7,2
24.12.2019 06:00;24.12.2019 07:00;AsO4-2;5346;NA;NA;3,6;7,2
24.12.2019 06:00;24.12.2019 07:00;UT15-1;5376;NA;NA;3,6;7,2
24.12.2019 06:00;24.12.2019 07:00;AdO1-2;5369;NA;NA;3,6;7,2
24.12.2019 07:00;24.12.2019 08:00;AsO8-4;5338;NA;NA;2,841;0,162
24.12.2019 07:00;24.12.2019 08:00;UT15-1;5376;NA;NA;3,6;7,2
24.12.2019 07:00;24.12.2019 08:00;MS1-2;5380;NA;NA;3,6;7,2
24.12.2019 07:00;24.12.2019 08:00;Bl2-7;5375;NA;NA;3,6;7,2
24.12.2019 07:00;24.12.2019 08:00;AdO1-1;5387;1,98;3,96;NA;NA
24.12.2019 07:00;24.12.2019 08:00;Share-20;5386;NA;NA;3,6;7,2
24.12.2019 07:00;24.12.2019 08:00;SR2-1;5355;NA;NA;3,6;7,2
24.12.2019 07:00;24.12.2019 08:00;UT7-5;5368;NA;NA;3,6;7,2
24.12.2019 07:00;24.12.2019 08:00;Bl2-3;5366;NA;NA;3,6;7,2
24.12.2019 07:00;24.12.2019 08:00;Bl2-6;5251;NA;NA;3,6;7,2
24.12.2019 07:00;24.12.2019 08:00;Bl2-8;5385;NA;NA;3,6;7,2
24.12.2019 07:00;24.12.2019 08:00;AdO1-4;5319;NA;NA;3,6;7,2
24.12.2019 07:00;24.12.2019 08:00;NR1-2;5373;NA;NA;3,6;7,2
24.12.2019 07:00;24.12.2019 08:00;AdA6-1;5362;NA;NA;3,6;7,2
24.12.2019 07:00;24.12.2019 08:00;AsO2-1;5372;NA;NA;3,6;7,2
24.12.2019 07:00;24.12.2019 08:00;MS22-1;5364;NA;NA;3,6;7,2
24.12.2019 07:00;24.12.2019 08:00;AsO4-2;5346;NA;NA;3,6;7,2
24.12.2019 07:00;24.12.2019 08:00;AsO4-1;5382;NA;NA;3,6;7,2
24.12.2019 07:00;24.12.2019 08:00;UT7-2;5381;NA;NA;3,6;7,2
24.12.2019 07:00;24.12.2019 08:00;Share-25;5370;NA;NA;3,6;7,2
24.12.2019 07:00;24.12.2019 08:00;AsO10-1;5384;NA;NA;3,6;7,2
24.12.2019 07:00;24.12.2019 08:00;AdO1-2;5369;NA;NA;3,6;7,2
24.12.2019 08:00;24.12.2019 09:00;AdO1-1;5387;3,6;7,2;NA;NA
24.12.2019 08:00;24.12.2019 09:00;AsO10-1;5384;NA;NA;3,6;7,2
24.12.2019 08:00;24.12.2019 09:00;AsO4-2;5346;NA;NA;3,6;7,2
24.12.2019 08:00;24.12.2019 09:00;MS22-1;5364;NA;NA;3,6;7,2
24.12.2019 08:00;24.12.2019 09:00;UT7-5;5368;NA;NA;3,6;7,2
24.12.2019 08:00;24.12.2019 09:00;Bl2-7;5375;NA;NA;3,6;7,2
24.12.2019 08:00;24.12.2019 09:00;Share-20;5386;NA;NA;3,134;6,268
24.12.2019 08:00;24.12.2019 09:00;UT7-2;5381;NA;NA;3,6;7,2
24.12.2019 08:00;24.12.2019 09:00;AsO4-1;5382;NA;NA;3,6;7,2
24.12.2019 08:00;24.12.2019 09:00;NR1-2;5373;NA;NA;3,6;7,2
24.12.2019 08:00;24.12.2019 09:00;AdA6-1;5362;NA;NA;3,6;7,2
24.12.2019 08:00;24.12.2019 09:00;Bl2-6;5251;NA;NA;3,6;7,2
24.12.2019 08:00;24.12.2019 09:00;AsO2-1;5372;NA;NA;3,6;7,2
24.12.2019 08:00;24.12.2019 09:00;AdO1-4;5319;NA;NA;3,6;7,2
24.12.2019 08:00;24.12.2019 09:00;Bl2-3;5366;NA;NA;3,6;7,2
24.12.2019 08:00;24.12.2019 09:00;Share-25;5370;NA;NA;3,6;7,2
24.12.2019 08:00;24.12.2019 09:00;MS1-2;5380;NA;NA;3,6;7,2
24.12.2019 08:00;24.12.2019 09:00;SR2-1;5355;NA;NA;3,6;7,2
24.12.2019 08:00;24.12.2019 09:00;UT15-1;5376;NA;NA;3,6;7,2
24.12.2019 08:00;24.12.2019 09:00;AdO1-2;5369;NA;NA;3,6;7,2
24.12.2019 08:00;24.12.2019 09:00;Bl2-8;5385;NA;NA;3,6;7,2
24.12.2019 09:00;24.12.2019 10:00;AsO4-1;5382;NA;NA;3,6;7,2
24.12.2019 09:00;24.12.2019 10:00;MS1-2;5380;NA;NA;3,6;7,2
24.12.2019 09:00;24.12.2019 10:00;Bl2-8;5385;NA;NA;3,6;7,2
24.12.2019 09:00;24.12.2019 10:00;AdO3-3;5388;2,16;4,32;NA;NA
24.12.2019 09:00;24.12.2019 10:00;AdA6-1;5362;NA;NA;3,6;7,2
24.12.2019 09:00;24.12.2019 10:00;Bl2-2;5389;1,8;3,6;NA;NA
